featured_project,project_video,state,category,status_labels,funding_currency.1,avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,description_length,full_desc_len,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,project_img,duration
0,0,18,100,1,0,0.00862069,0.00035642,0.873134328,0.123156636,2.99E-05,0.000966994,6.72E-05,0.000236266,9.91E-05,0,0.055555556,0.003115265,0.046153846,0.074074074,0.007692308,0.186440678
0,0,113,30,0,6,0,5.19E-06,0.731343284,0.012993224,0.0001499,4.92E-07,8.80E-08,1.13E-05,0,0,0,0,0.030769231,0,0.007692308,0.491525424
1,1,132,132,1,0,0.058548851,0.000326096,0.955223881,0.313351933,0.0002499,0.001609423,0.000933064,0.003735247,0.001651037,0,0.037037037,0.056420907,0.123076923,0.259259259,0.1,0.491525424
0,1,85,35,1,0,0.03045977,0.000782422,0.597014925,0.113351933,0.0010999,0.000428223,0.001092395,0.001833871,0,0,0,0.018345448,0.076923077,0.012345679,0.046153846,0.491525424
0,1,90,35,0,0,0.029094828,0.000351851,0.350746269,0.125548027,0.0012499,0.000170804,0.000495122,0.001833871,0.00042927,0.095238095,0,0.028037383,0.123076923,0.061728395,0.030769231,0.491525424
0,1,35,110,1,6,0.032471264,0.000276454,0.992537313,0.263969709,9.99E-05,0.001181238,0.000273867,0.001282585,0.001419892,0,0,0.01955694,0.076923077,0,0.007692308,1
0,0,44,8,0,0,0.001235632,0.00019628,0.753731343,0.08055002,0.0007499,9.81E-06,1.70E-05,0.000101257,0,0,0.018518519,0.001038422,0.107692308,0,0.007692308,0.491525424
0,1,85,149,0,0,0.000474138,0.000154013,0.71641791,0.042008768,0.0014999,1.17E-06,3.95E-06,2.25E-05,0,0,0,0.00017307,0.046153846,0,0.030769231,0.220338983
0,1,18,59,1,0,0.036206897,0.001200634,0.962686567,0.055320845,0.0004999,0.003342007,0.003875337,0.004264032,0.00673623,0,0,0.065420561,0.230769231,0.234567901,0.446153846,0.491525424
1,1,92,147,1,0,0.053448276,0.000280816,0.962686567,0.154444002,0.0009999,0.000393153,0.00091172,0.00423028,0.000198124,0,0,0.064382139,0.153846154,0.049382716,0.084615385,0.491525424
0,0,29,132,1,0,0.062643678,5.39E-05,0.671641791,0.057672379,1.49E-05,0.003148441,0.000109442,0.002452662,0,0,0,0.037729318,0.076923077,0.148148148,0.007692308,0.491525424
0,1,120,148,0,0,0,5.19E-06,0.231343284,0.02734157,0.0014999,3.80E-08,8.80E-08,1.13E-05,0,0,0,0,0.107692308,0,0.053846154,0.491525424
0,3,42,10,1,0,0.009439655,0.000374075,0.805970149,0.053447589,0.0001199,0.000553239,0.000153886,0.000528785,3.30E-05,0,0,0.007961232,0.107692308,0.296296296,0.092307692,0.491525424
0,1,13,103,0,0,0.006566092,0.000301067,0.634328358,0.023076923,0.0009999,4.13E-05,9.57E-05,0.000405027,0,0,0,0.005538249,0.107692308,0.012345679,0.023076923,0.491525424
0,3,51,91,0,6,0.000474138,1.90E-05,0.768656716,0.030569948,4.99E-05,5.30E-06,5.27E-07,2.25E-05,0,0,0,0.00017307,0.046153846,0,0.084615385,0.491525424
0,0,13,66,1,0,0.012931034,0.000716268,0.873134328,0.214746911,9.34E-05,0.000478366,0.000103644,0.000180012,6.60E-05,0,0,0.001557632,0.015384615,0,0.015384615,0.203389831
1,1,13,125,1,0,0.010531609,0.002229393,0.73880597,0.20972499,0.0019999,0.000378951,0.001757564,0.001035069,0,0,0,0.011422638,0.138461538,0,0.061538462,0.491525424
0,1,3,110,0,0,0,5.19E-06,0.701492537,0.030131527,9.99E-05,7.57E-07,8.80E-08,1.13E-05,0,0,0,0,0.015384615,0,0,0.491525424
0,0,93,132,1,0,0.10545977,8.30E-05,0.955223881,0.156795536,7.49E-05,0.001604272,0.000278962,0.004196528,0.000330207,0,0,0.063516788,0.076923077,0.12345679,0.092307692,0.491525424
0,0,82,2,1,0,0.004784483,0.000144251,0.514925373,0.063929853,2.99E-05,0.000417846,2.90E-05,0.000247516,0,0,0,0.003461405,0.092307692,0.074074074,0.023076923,0.491525424
0,0,125,2,0,4,0.001436782,0.000155363,0.194029851,0.067636509,0.0001999,3.81E-05,1.76E-05,0.000135009,0,0,0,0.001903773,0.169230769,0,0.007692308,0.491525424
0,1,33,7,1,0,0.000718391,0.001305421,0.507462687,0.105021921,9.99E-05,0.000477949,0.000110759,0.000101257,3.30E-05,0,0,0.000692281,0.123076923,0.037037037,0.030769231,0.491525424
0,1,52,143,0,5,0.016522989,0.027612927,0.619402985,0.118931845,0.019999902,0.000246738,0.011445513,0.000540036,0,0.380952381,0,0.007961232,0.061538462,0.037037037,0.030769231,0.661016949
0,0,125,2,0,4,0.00191092,4.67E-05,0.798507463,0.005579912,1.99E-05,5.68E-05,2.55E-06,5.63E-05,0,0,0,0.000692281,0.046153846,0,0.007692308,0.491525424
0,0,127,103,1,0,0.035445402,0.000378956,0.917910448,0.017855719,0.0007999,0.000525403,0.000974697,0.003363973,0.00135385,0,0.018518519,0.051228799,0.184615385,0.148148148,0.207692308,0.457627119
0,1,75,54,1,2,0.003591954,0.006838662,0.298507463,0.177281786,0.0002499,0.001098146,0.000636623,0.000112507,0.000231145,0,0,0.001730703,0.061538462,0.086419753,0.030769231,0.491525424
0,1,70,132,1,0,0.316810345,0.000807346,0.619402985,0.041012356,0.0021999,0.004965632,0.025336069,0.041470247,0.032162198,0,0.074074074,0.152647975,0.061538462,0.172839506,0.207692308,0.338983051
0,1,85,94,0,0,0.002873563,0.00044968,0.5,0.120685532,0.0005399,4.61E-05,5.76E-05,0.00015751,0,0.047619048,0,0.002076843,0.092307692,0,0.046153846,0.491525424
0,1,66,110,0,0,0.007658046,0.000686255,0.902985075,0.165284974,0.0049999,1.21E-05,0.000140271,0.000258767,3.30E-05,0,0,0.002769124,0.046153846,0,0.007692308,0.440677966
0,1,108,110,0,0,0.00466954,0.000458403,0.417910448,0.055121562,0.0004999,4.73E-05,5.48E-05,0.00014626,0,0,0,0.002249913,0.061538462,0,0.023076923,0.491525424
0,2,120,28,1,0,0.01170977,0.000764455,0.776119403,0.146592268,0.0007499,0.000437842,0.000761523,0.001305086,0,0,0,0.018345448,0.2,0.061728395,0.030769231,0.491525424
1,1,3,83,1,0,0.011135057,0.000632252,0.962686567,0.057831806,0.0002499,0.00059505,0.000344925,0.000708797,6.60E-05,0,0,0.010730357,0.123076923,0.061728395,0.015384615,0.576271186
1,7,13,110,1,0,0.267873563,0.004306747,0.76119403,0.578357912,0.009999901,0.007296258,0.169216482,0.052192208,0.012580901,0,0.37037037,0.290411907,0.138461538,0.024691358,0.530769231,0.491525424
0,0,126,2,1,0,0.008821839,0.000238341,0.440298507,0.167716222,4.99E-05,0.000781685,9.06E-05,0.000483782,0.000198124,0,0,0.007442021,0.107692308,0.074074074,0.107692308,0.118644068
0,1,33,132,1,0,0.298132184,0.00023294,0.992537313,0.20960542,0.0002999,0.00836475,0.005819813,0.032503403,0.004424779,0,0.055555556,0.287296642,0.123076923,0.148148148,0.184615385,0.372881356
0,0,54,2,0,0,0.004310345,0.000166786,0.71641791,0.038062973,4.99E-05,0.000225719,2.61E-05,0.000191263,0,0,0,0.002596054,0.076923077,0.049382716,0.007692308,0.491525424
0,1,44,122,0,0,0.001436782,0.000795507,0.992537313,0.104065365,0.09999991,6.06E-07,0.000142116,0.000225015,0,0,0,0.002942195,0.261538462,0,0.038461538,0.491525424
0,3,52,30,1,5,0.000545977,0.249284848,0.97761194,0.277720207,0.019999902,0.000409097,0.018975548,9.00E-05,6.60E-05,0,0,0.001038422,0.246153846,0.086419753,0.315384615,0.491525424
0,1,120,60,1,0,0.024324713,0.000767156,0.970149254,0.146392985,0.0001999,0.003647485,0.001691777,0.002902692,0.001386871,0,0,0.043959848,0.230769231,0.074074074,0.123076923,0.355932203
0,1,26,151,0,3,0.01191092,0.002473757,0.776119403,0.099681148,0.0024999,0.000220569,0.001278868,0.000675045,0,0,0,0.010038075,0.107692308,0,0.023076923,0.491525424
0,0,13,104,1,0,0.002399425,0.001169375,0.985074627,0.085731367,9.99E-05,0.000428336,9.93E-05,0.000101257,6.60E-05,0,0,0.000865351,0.046153846,0.049382716,0.046153846,0.491525424
0,0,13,2,1,0,0.012729885,0.000293798,0.313432836,0.074093264,6.49E-05,0.002113277,0.000318487,0.001406343,0,0,0,0.021460713,0.215384615,0.037037037,0.053846154,0.491525424
0,2,13,58,1,0,0.014798851,0.000931346,0.082089552,0.076564368,0.0027999,0.000396448,0.002574336,0.003645241,3.30E-05,0,0,0.053478712,0.461538462,0.135802469,0.423076923,0.830508475
0,0,2,11,1,0,0.033045977,0.000263888,0.902985075,0.116779593,0.0001349,0.00039978,0.000125076,0.00060754,0,0,0,0.003980616,0.015384615,0.037037037,0.023076923,0.949152542
0,1,113,143,1,6,0.04566092,0.000173121,0.76119403,0.026145875,0.0001499,0.001248765,0.000434341,0.003228964,0.000363228,0,0,0.049498096,0.138461538,0.098765432,0.138461538,0.491525424
0,2,18,18,1,0,0.031609195,0.000430675,0.820895522,0.09988043,0.0010526,0.000563237,0.001375046,0.004185277,0,0,0,0.053305642,0.215384615,0.037037037,0.084615385,0.508474576
0,0,113,60,1,6,0.172614943,0.000484678,0.305970149,0.069190913,9.99E-05,0.015148936,0.003513284,0.009529381,0.010995905,0,0,0.145552094,0.107692308,0.135802469,0.323076923,0.406779661
0,0,119,111,0,0,0,1.22E-05,0.955223881,0.033678756,0.0004999,3.79E-07,3.51E-07,2.25E-05,0,0,0,0,0.015384615,0,0.007692308,0.491525424
0,3,29,63,1,0,0.017198276,0.000584791,0.985074627,0.289717019,0.0004999,0.001768487,0.002050668,0.004612806,0.004193634,0,0,0.070439598,0.523076923,0.345679012,0.284615385,0.491525424
1,1,125,53,1,4,0.011695402,0.002152335,0.992537313,0.302909526,0.0034999,0.00038217,0.003101956,0.001901376,0.000132083,0,0,0.01973001,0.215384615,0.037037037,0.1,0.491525424
0,1,85,39,1,0,0.034008621,0.000601304,0.402985075,0.04519729,0.0009999,0.00049768,0.001154143,0.002520167,0.000363228,0,0,0.036863967,0.138461538,0.024691358,0.107692308,0.491525424
0,0,18,0,0,0,0.001681034,0.000179664,0.813432836,0.107333599,0.0024999,2.69E-06,1.55E-05,0.000101257,0.000132083,0,0,0.001211492,0.092307692,0.012345679,0.007692308,0.830508475
1,1,125,110,1,4,0.014367816,0.000180703,0.544776119,0.103387804,4.99E-05,0.000705183,8.17E-05,0.000573788,3.30E-05,0,0,0.008653513,0.076923077,0.037037037,0.115384615,0.338983051
1,2,92,143,1,0,0.01658046,0.000183714,0.708955224,0.135392587,0.0001499,0.000721089,0.000250767,0.001755116,0.000594373,0,0,0.02596054,0.2,0.172839506,0.415384615,0.491525424
0,0,85,70,0,5,0.000201149,0.015076731,0.164179104,0.029055401,0.0049999,4.40E-05,0.000510142,3.38E-05,0,0,0,0.00017307,0.107692308,0,0.007692308,0.101694915
1,1,133,132,1,0,0.05579023,0.000250076,0.940298507,0.137544839,0.0002499,0.000875154,0.000507331,0.002632674,0.000363228,0,0.018518519,0.040325372,0.092307692,0.172839506,0.007692308,0.491525424
0,1,113,30,0,6,0,5.19E-06,0.925373134,0.074412116,4.99E-05,1.52E-06,8.80E-08,1.13E-05,0,0,0,0,0.061538462,0,0.030769231,0.830508475
0,1,45,87,1,0,0.024066092,0.000528192,0.656716418,0.404862495,0.0002544,0.001138708,0.00067202,0.00166511,0.000132083,0,0,0.023191416,0.123076923,0.074074074,0.069230769,0.474576271
0,1,117,81,0,3,0.000172414,0.000441371,0.305970149,0,0.005999901,7.95E-07,1.12E-05,2.25E-05,0,0,0,0.00017307,0.123076923,0,0,0.745762712
0,3,57,23,0,0,0.008175287,0.000411151,0.97761194,0,0.0004499,0.000323922,0.000337986,0.001068821,6.60E-05,0.19047619,0,0.015749394,0.246153846,0.333333333,0.384615385,0.644067797
0,0,44,2,1,0,0.005747126,0.000269081,0.455223881,0.04611399,5.99E-05,0.001300271,0.000180851,0.000866307,6.60E-05,0,0,0.01315334,0.292307692,0.135802469,0.115384615,0.440677966
0,1,65,18,1,0,0.029281609,0.000339285,0.97761194,0.189677162,0.0006249,0.000391941,0.000568024,0.002182645,0.000264166,0,0,0.028210453,0.123076923,0.185185185,0.123076923,0.491525424
0,0,29,8,0,0,0.000962644,0.000347905,0.910447761,0.063611,0.019999902,1.89E-07,8.87E-06,2.25E-05,0,0,0,0.000346141,0.046153846,0,0.007692308,0.491525424
0,2,86,35,1,0,0.133979885,0.002755093,0.820895522,0.173216421,8.99E-05,0.042613125,0.008894541,0.004275283,0.001684058,0,0,0.064555209,0.061538462,0.024691358,0.223076923,0.237288136
0,0,90,2,1,0,0.004468391,0.000330769,0.410447761,0,0.0001459,0.000478328,0.000161879,0.000630042,9.91E-05,0,0,0.009691935,0.276923077,0.148148148,0.038461538,0.491525424
0,1,18,38,1,0,0.008864943,0.00075542,0.962686567,0.086209645,0.0002999,0.000425306,0.000295826,0.000506284,0,0,0,0.0064036,0.092307692,0.024691358,0.023076923,0.627118644
0,1,82,112,1,0,0.012356322,0.00072468,0.626865672,0.097807892,0.0002749,0.000483933,0.000308562,0.000551287,3.30E-05,0,0,0.007442021,0.076923077,0.061728395,0.023076923,0.491525424
0,1,75,137,1,2,0.017241379,0.003102478,0.164179104,0.042208051,0.0011999,0.000387207,0.001077551,0.00045003,0,0,0,0.00623053,0.046153846,0,0.015384615,0.322033898
0,1,32,112,1,6,0.046551724,0.000273962,0.246268657,0.063252292,0.0001499,0.001113182,0.000387174,0.001833871,0.001023643,0,0,0.028037383,0.076923077,0.135802469,0.238461538,0.576271186
0,2,51,71,0,6,0,5.19E-06,0.850746269,0,0.0019999,3.80E-08,8.80E-08,1.13E-05,0,0.047619048,0,0,0.153846154,0,0.015384615,0.491525424
0,1,18,132,1,0,0.008045977,0.000518326,0.567164179,0.023634914,4.99E-05,0.001107387,0.000128326,0.000315021,0.000297187,0,0,0.004845967,0.076923077,0.049382716,0.1,0.355932203
0,1,63,132,1,0,0.095445402,0.000204485,0.813432836,0.05834994,4.99E-05,0.007173779,0.000831791,0.005265349,0.000924581,0,0,0.080477674,0.107692308,0.074074074,0.061538462,0.491525424
0,1,113,144,1,6,0.022025862,0.000230759,0.835820896,0,9.99E-05,0.000404477,9.37E-05,0.000517534,0.000396249,0,0,0.007961232,0.046153846,0.012345679,0.023076923,0.338983051
0,0,3,2,1,0,0.01591954,0.000515833,0.507462687,0.02734157,1.99E-05,0.014156681,0.000656561,0.00166511,0.000660415,0,0.018518519,0.024922118,0.2,0.197530864,0.184615385,0.338983051
0,1,132,87,0,0,0,5.19E-06,0.514925373,0.087764049,0.0049999,0,8.80E-08,1.13E-05,0,0,0.092592593,0,0.184615385,0,0,1
0,1,84,132,1,0,0.551149425,0.000820743,0.798507463,0.14324432,8.80E-06,1,0.020640974,0.033234702,0.025624092,0,0.185185185,0.331948771,0.076923077,0.061728395,0.276923077,0.016949153
0,1,4,127,0,0,0.001436782,0.000192126,0.895522388,0.088162615,0.0009999,2.16E-06,4.92E-06,2.25E-05,0,0,0,0.00017307,0.015384615,0,0.007692308,0.491525424
0,1,120,39,0,0,0.005747126,0.000501086,0.492537313,0.02116381,0.0014999,9.85E-06,3.42E-05,7.88E-05,0.000132083,0.095238095,0.148148148,0.000692281,0.015384615,0,0,0.745762712
0,0,125,7,1,4,0.00862069,0.000178418,0.597014925,0.024790753,2.99E-05,0.000557973,3.87E-05,0.000270018,6.60E-05,0,0,0.004153686,0.061538462,0.049382716,0.053846154,0.491525424
0,2,13,61,1,0,0.143965517,0.00070391,0.440298507,0.136588282,0.0012999,0.0038092,0.011484599,0.021533927,0.004358737,0,0.074074074,0.086708204,0.076923077,0.024691358,0.069230769,0.491525424
0,0,18,56,0,0,0.002873563,0.000778164,0.76119403,0.02666401,0.0049999,4.01E-06,4.63E-05,6.75E-05,0,0,0,0.000692281,0.030769231,0,0.007692308,1
0,0,125,11,0,4,0.00670977,0.00011268,0.71641791,0.038740534,9.99E-05,7.31E-05,1.69E-05,0.000180012,0,0,0,0.002422984,0.046153846,0.012345679,0.007692308,0.915254237
0,1,128,132,0,0,0.003951149,0.000318307,0.156716418,0.189079314,0.0002999,5.11E-05,3.55E-05,0.000135009,0.000264166,0.047619048,0,0.001903773,0.061538462,0.012345679,0.084615385,0.491525424
0,1,133,63,1,0,0.005272989,0.000639417,0.940298507,0.035312874,5.99E-05,0.000587665,8.17E-05,0.00015751,0,0,0,0.001903773,0.046153846,0.012345679,0.030769231,0.220338983
0,0,93,8,0,0,0,6.75E-05,0.447761194,0.02837784,0.0009999,7.95E-07,1.76E-06,2.25E-05,0,0,0,0,0.030769231,0,0.007692308,0.745762712
1,1,133,11,1,0,0.012571839,0.000471073,0.970149254,0.116460741,0.0001999,0.000382132,0.000177162,0.000483782,3.30E-05,0,0,0.006057459,0.061538462,0,0.030769231,0.491525424
1,1,107,10,1,0,0.005028736,0.000287047,0.992537313,0.200757274,9.99E-05,0.000543468,0.000125954,0.000562537,6.60E-05,0,0,0.007268951,0.184615385,0.12345679,0.107692308,0.491525424
0,0,120,10,1,0,0.003189655,0.000302417,0.21641791,0.049382224,5.99E-05,0.000392623,5.45E-05,0.000225015,0,0,0,0.003461405,0.138461538,0.061728395,0.023076923,0.322033898
0,1,29,143,0,0,0.001436782,0.002468565,0.253731343,0.376843364,0.011999901,7.50E-06,0.000209133,0.000101257,0,0,0.111111111,0.001384562,0.123076923,0.012345679,0.138461538,0.491525424
0,0,67,92,1,0,0.011968391,0.000418732,0.73880597,0.148226385,4.99E-05,0.001577004,0.000182783,0.000562537,6.60E-05,0,0.037037037,0.008653513,0.092307692,0.024691358,0.069230769,0.440677966
1,1,37,132,1,0,0.169252874,0.000558205,0.97761194,0.127620566,0.0014999,0.002579031,0.008971923,0.021173903,0.017765157,0,0.111111111,0.101938387,0.076923077,0.135802469,0.423076923,0.254237288
1,1,92,22,1,0,0.139367816,0.000483535,0.880597015,0.231685931,0.0039999,0.000530743,0.004923376,0.013388387,0.000924581,0,0.018518519,0.20145379,0.184615385,0.185185185,0.076923077,0.372881356
1,1,18,10,1,0,0.004698276,0.000898632,0.962686567,0.141490634,0.0002299,0.000544529,0.00029038,0.000416278,0.000165104,0,0.074074074,0.00623053,0.169230769,0.135802469,0.107692308,0.457627119
0,0,18,63,0,0,0.000862069,0.000433063,0.917910448,0.025707453,5.99E-05,0.000133197,1.84E-05,4.50E-05,0,0,0,0.000519211,0.076923077,0,0.007692308,0.322033898
0,0,117,8,0,3,0,8.83E-05,0.880597015,0.185890793,0.009999901,3.80E-08,7.03E-07,0,0,0,0,0,0.046153846,0,0.007692308,1
0,0,113,132,1,6,0.078735632,0.001031667,0.985074627,0.197608609,0.0004999,0.002140166,0.002481671,0.00317271,0.001981244,0,0,0.047421253,0.076923077,0.111111111,0.269230769,0.372881356
0,0,86,67,0,0,0.000718391,0.000500256,0.111940299,0.061618175,0.0004499,2.46E-05,2.56E-05,5.63E-05,0,0,0,0.000519211,0.092307692,0,0.007692308,0.338983051
0,1,44,8,1,0,0.04454023,0.000517703,0.514925373,0,0.0006999,0.000457649,0.000742903,0.001878874,0.000198124,0,0.092592593,0.026825891,0.076923077,0.098765432,0.469230769,0.372881356
0,0,24,2,0,0,0.001954023,0.000192126,0.246268657,0.071343165,4.99E-05,0.000230264,2.66E-05,0.000168761,0,0,0,0.002596054,0.169230769,0.024691358,0.007692308,0.491525424
0,1,35,93,1,6,0.002011494,0.002972767,0.947761194,0.084455959,2.49E-05,0.003475166,0.000201404,7.88E-05,0,0,0,0.001211492,0.076923077,0.024691358,0.115384615,0.711864407
0,1,120,132,1,0,0.011048851,0.000370233,0.731343284,0.111757672,4.99E-05,0.002792706,0.000323757,0.001136325,0.000594373,0,0.037037037,0.017307027,0.2,0.135802469,0.053846154,0.491525424
0,1,13,85,1,0,0.020114943,0.000166371,0.985074627,0.188322041,7.49E-05,0.000725634,0.00012613,0.000967564,0.000198124,0,0,0.014537902,0.092307692,0.049382716,0.1,0.491525424
0,0,18,147,0,0,0.006106322,0.000154013,0.567164179,0.063770426,4.98E-05,0.000209472,2.42E-05,0.000191263,0,0,0.037037037,0.002942195,0.061538462,0.024691358,0.007692308,0.440677966
0,1,29,63,0,0,0.004022989,5.85E-05,0.880597015,0.04244719,0.0004999,6.97E-06,7.99E-06,0.00015751,0,0.19047619,0,0.002422984,0.076923077,0.086419753,0.053846154,0.830508475
1,1,125,56,1,4,0.039367816,0.001278627,0.992537313,0.091869271,0.0034999,0.000417315,0.003387506,0.003498982,0.000528332,0,0.12962963,0.047421253,0.153846154,0.12345679,0.161538462,0.610169492
0,1,126,38,0,0,0.001652299,0.001248406,0.410447761,0.195217218,0.0014999,7.31E-05,0.000254368,0.000258767,0,0,0,0.002596054,0.2,0,0.169230769,0.491525424
0,1,4,37,0,0,0.002068966,0.002207896,0.940298507,0.174730969,0.0049999,3.39E-05,0.000392971,0.000225015,0,0,0,0.002249913,0.138461538,0.049382716,0.053846154,0.491525424
0,0,32,67,1,6,0.005474138,0.000229825,0.611940299,0.027022718,3.49E-05,0.001518151,0.000123144,0.000686295,6.60E-05,0,0,0.010557286,0.246153846,0.135802469,0.2,0.491525424
0,1,125,114,1,4,0.192528736,0.000280193,0.858208955,0.129095257,0.0004999,0.001681911,0.001950273,0.009079352,0.000297187,0,0.018518519,0.139148494,0.092307692,0.086419753,0.053846154,0.491525424
1,1,35,132,1,6,0.250316092,0.000206458,0.955223881,0.223156636,9.99E-05,0.012147932,0.002817285,0.017697422,0.015849954,0,0.055555556,0.271374178,0.138461538,0.209876543,0.376923077,0.610169492
0,1,35,72,0,6,0.011321839,0.000505033,0.947761194,0,0.0014999,8.31E-05,0.000289063,0.000742549,0,0,0,0.010903427,0.123076923,0,0,0.491525424
0,1,13,103,1,0,0.016666667,0.000189322,0.955223881,0.09645277,3.49E-05,0.001195668,9.70E-05,0.000652543,0.000132083,0,0,0.010038075,0.076923077,0.049382716,0.115384615,0.13559322
0,1,120,111,1,0,0.019152299,0.000736,0.455223881,0.115265046,0.0007999,0.000388532,0.000720768,0.001282585,0,0,0,0.013845621,0.092307692,0.086419753,0.023076923,0.491525424
0,1,29,133,0,0,0.002514368,0.000632356,0.940298507,0.308648864,0.0020999,1.99E-05,9.70E-05,0.000191263,0,0,0,0.002422984,0.123076923,0,0.115384615,0.491525424
0,0,114,67,1,4,0.002011494,0.000198358,0.962686567,0.15033878,9.90E-06,0.000742298,1.71E-05,0.000101257,0,0,0,0.001211492,0.076923077,0.037037037,0.030769231,0.491525424
1,0,85,153,1,0,0.068965517,0.000138019,0.701492537,0.123874053,0.0001499,0.001354315,0.000471055,0.004365289,0.000792498,0,0.055555556,0.066458982,0.123076923,0.135802469,0.076923077,0.491525424
0,0,125,36,1,4,0.001810345,0.000284762,0.910447761,0.088202471,1.39E-05,0.001963946,6.37E-05,0.000281269,0.000231145,0,0,0.004153686,0.292307692,0.12345679,0.1,0.491525424
0,0,4,2,0,0,0.002155172,0.000132827,0.835820896,0.043005181,3.99E-05,8.81E-05,8.08E-06,6.75E-05,0,0,0,0.001038422,0.061538462,0,0.007692308,0.491525424
0,0,84,73,0,0,0,5.19E-06,0.925373134,0.009685134,0.0019999,3.80E-08,0,0,0,0,0,0,0.015384615,0,0.007692308,0.491525424
0,0,4,7,0,0,0.000574713,8.20E-05,0.358208955,0.078078916,9.99E-05,1.59E-05,3.60E-06,4.50E-05,0,0.047619048,0,0.000346141,0.076923077,0,0.007692308,0.491525424
0,0,44,132,1,0,0.041666667,0.000138643,0.425373134,0.195456357,4.99E-05,0.00131114,0.000151953,0.001395092,0.000165104,0,0.037037037,0.020076151,0.061538462,0.098765432,0.053846154,0.220338983
0,1,125,87,0,4,0.001767241,0.000924907,0.865671642,0.233957752,0.0002999,0.000203488,0.000141501,0.000191263,9.91E-05,0,0,0.002769124,0.2,0,0.076923077,0.491525424
